"predict","Date","Open","High","Low","Close","Adj Close","Volume"
5.9790610399487605,1259020800000,6.6785,6.7165,6.611,6.647,6.647,146394000
6.3374806155005174,1259798400000,7.181,7.2955,7.0385,7.0585,7.0585,330470000
5.86056339252999,1261094400000,6.3955,6.4395,6.2825,6.424,6.424,192108000
6.017520904932894,1261353600000,6.524,6.66,6.5095,6.6395,6.6395,189472000
6.188914602853679,1261612800000,6.96,6.985,6.877,6.9235,6.9235,102576000
6.238329753717011,1262044800000,7.0645,7.129,6.9275,6.9705,6.9705,168012000
6.12416702034254,1262131200000,6.92,6.92,6.764,6.8245,6.8245,138264000
5.84640273307248,1264032000000,6.363,6.4075,6.25,6.331,6.331,199412000
5.637964946598885,1264464000000,6.028,6.149,5.953,5.974,5.974,191180000
5.566272276454818,1265241600000,5.932,6.0165,5.787,5.797,5.797,255680000
5.582492625538222,1266796800000,5.8685,5.9485,5.809,5.9005,5.9005,136146000
5.640238491819964,1266969600000,5.898,5.99,5.8575,5.986,5.986,147798000
5.597063440456665,1267142400000,5.894,5.9715,5.85,5.92,5.92,114432000
5.865520819365422,1267401600000,5.935,6.233,5.8765,6.227,6.227,265930000
5.847833736632225,1267574400000,6.27,6.347,6.2215,6.2945,6.2945,128808000
6.0541831541259725,1268697600000,6.562,6.6145,6.525,6.5895,6.5895,82650000
6.040240237916869,1268784000000,6.6205,6.6345,6.561,6.567,6.567,87176000
6.085416674715532,1268870400000,6.551,6.6425,6.522,6.638,6.638,100426000
6.236341595300431,1269907200000,6.787,6.9095,6.768,6.829,6.829,123854000
6.34923471053699,1270771200000,7.036,7.0665,6.9535,7.003,7.003,120222000
6.3603927727356435,1271116800000,7.0615,7.099,6.956,7.008,7.008,95710000
6.360489059613769,1272412800000,7.1295,7.1375,6.9345,6.9675,6.9675,184706000
6.276350677893781,1272585600000,7.07,7.07,6.8455,6.855,6.855,122270000
6.089602383601381,1272931200000,6.781,6.7905,6.419,6.4915,6.4915,253356000
6.103577662047051,1273017600000,6.4,6.5805,6.3775,6.5465,6.5465,189162000
6.012585843247358,1273104000000,6.5,6.6165,6.03,6.4355,6.4355,203780000
5.899393371105241,1274227200000,6.2755,6.3965,6.19,6.2295,6.2295,129266000
5.850337363657573,1274832000000,6.2525,6.2895,6.115,6.1605,6.1605,139292000
5.752884358035239,1275955200000,6.1,6.1,5.79,5.942,5.942,229688000
5.865179117601457,1276128000000,6.0,6.175,5.96,6.1605,6.1605,121236000
5.861385955614608,1277164800000,6.1325,6.2615,6.0775,6.1155,6.1155,124144000
5.795702768146704,1279497600000,5.919,6.037,5.85,5.997,5.997,100618000
5.717309407929868,1280275200000,5.85,5.91,5.82,5.8565,5.8565,109446000
6.112935632044618,1281312000000,6.423,6.4965,6.3925,6.4415,6.4415,101716000
6.010998457168661,1281484800000,6.405,6.406,6.26,6.2945,6.2945,110834000
5.987395879926801,1281657600000,6.303,6.374,6.213,6.2345,6.2345,79532000
5.977118355898689,1283126400000,6.3015,6.3475,6.1845,6.1895,6.1895,68520000
6.48094048649655,1283904000000,6.8965,6.985,6.8225,6.957,6.957,116570000
6.525869222933437,1283990400000,7.0195,7.0685,6.963,7.019,7.019,99160000
6.691255161608403,1284336000000,7.2035,7.287,7.188,7.2535,7.2535,101548000
6.696016127067317,1284508800000,7.244,7.281,7.178,7.2725,7.2725,98072000
6.792774339470654,1284681600000,7.445,7.449,7.325,7.416,7.416,145192000
7.259085924663481,1285286400000,7.7715,8.0445,7.771,8.0365,8.0365,211812000
7.192430416082388,1285718400000,7.9515,8.089,7.8875,7.9495,7.9495,145750000
7.256677397584362,1286236800000,7.854,8.0605,7.8505,8.0435,8.0435,112400000
7.061793312216885,1286496000000,7.759,7.814,7.639,7.7775,7.7775,138368000
7.001576808420445,1286755200000,7.7445,7.8315,7.617,7.6515,7.6515,89728000
7.199847006057816,1287446400000,8.034,8.14,7.85,7.9335,7.9335,150500000
7.600276030484444,1288051200000,8.3785,8.55,8.375,8.4975,8.4975,93792000
7.4460463026983845,1288310400000,8.29,8.425,8.2405,8.2615,8.2615,99970000
7.331974989744005,1288569600000,8.2225,8.229,8.076,8.129,8.129,104798000
7.6186655234611464,1289260800000,8.6335,8.657,8.453,8.5135,8.5135,79572000
7.716471531874646,1289347200000,8.5295,8.6685,8.4705,8.6665,8.6665,108806000
7.893424164549792,1290556800000,8.5765,8.8945,8.5765,8.8625,8.8625,200850000
7.812962125295826,1291075200000,8.8475,8.885,8.745,8.77,8.77,135244000
7.824825812684253,1291334400000,8.775,8.82,8.7025,8.784,8.784,98150000
7.839936162678974,1291939200000,8.744,8.7975,8.668,8.781,8.781,71310000
7.8070424669983325,1292198400000,8.8165,8.897,8.6865,8.7125,8.7125,84050000
8.152243441647968,1293667200000,9.196,9.2275,9.1375,9.1375,9.1375,39224000
7.678939819170608,1296432000000,8.508,8.572,8.3705,8.482,8.482,134362000
7.775193648991831,1296518400000,8.526,8.655,8.4755,8.6055,8.6055,101718000
7.8369615750150246,1296691200000,8.675,8.7335,8.5975,8.6855,8.6855,73578000
7.952361478990056,1298419200000,9.0125,9.0575,8.7195,8.834,8.834,109640000
7.998152799520064,1298592000000,8.9475,9.0375,8.855,8.862,8.862,83828000
7.690392398161869,1299456000000,8.596,8.6045,8.312,8.454,8.454,118658000
7.635542561917852,1300060800000,8.33,8.404,8.2285,8.3365,8.3365,80440000
7.581709361870111,1300233600000,8.235,8.407,8.1435,8.235,8.235,104162000
7.755549533821494,1301270400000,8.59,8.625,8.4625,8.4675,8.4675,68016000
8.316407954616814,1301961600000,9.105,9.318,9.09,9.2645,9.2645,111384000
8.112216671584534,1303171200000,8.9175,8.9735,8.83,8.941,8.941,52920000
8.292720998321379,1303257600000,9.081,9.25,9.0795,9.1935,9.1935,81350000
8.34230425231187,1303689600000,9.2825,9.3175,9.1885,9.271,9.271,68762000
8.806183334736424,1303862400000,9.16,9.89,9.1375,9.8315,9.8315,472460000
8.615525719013448,1305504000000,10.027,10.045,9.5685,9.6255,9.6255,187728000
8.857628427064697,1305849600000,9.8975,9.99,9.862,9.9325,9.9325,67620000
8.669737657976022,1306195200000,9.85,9.85,9.65,9.6635,9.6635,59454000
8.613899360171288,1306281600000,9.6785,9.7175,9.557,9.613,9.613,93226000
8.446609290592868,1308096000000,9.402,9.6225,9.265,9.299,9.299,126354000
8.992359054949915,1309132800000,9.725,10.129,9.7015,10.0625,10.0625,122014000
9.020875310199663,1309219200000,10.096,10.144,10.03,10.1175,10.1175,76506000
9.41355058047781,1310342400000,10.837,10.875,10.55,10.6275,10.6275,80674000
9.387942976389688,1310947200000,10.6265,10.6695,10.4145,10.5765,10.5765,57962000
9.579030105056027,1311292800000,10.693,10.8975,10.5555,10.826,10.826,71834000
9.450321878498059,1311638400000,10.7495,10.78,10.5175,10.709,10.709,197272000
9.837340678778553,1311811200000,11.1635,11.2975,11.0115,11.195,11.195,107098000
8.77794168801519,1312761600000,9.82,10.0195,9.5025,9.685,9.685,208550000
9.069506538552325,1313107200000,10.014,10.228,9.8605,10.115,10.115,112408000
9.09586119268672,1313366400000,10.103,10.264,9.916,10.1475,10.1475,95718000
9.24916178383583,1314576000000,10.141,10.3335,10.1275,10.3265,10.3265,90220000
9.55595361387737,1314748800000,10.6135,10.8085,10.5675,10.7615,10.7615,148100000
9.445495897183172,1315526400000,10.7525,10.848,10.4875,10.5695,10.5695,91486000
9.637746133588017,1315785600000,10.4375,10.833,10.4325,10.828,10.828,106842000
10.2540943680767,1316563200000,11.7255,12.026,11.5905,11.5935,11.5935,117630000
10.433765063149067,1318377600000,11.832,12.092,11.7165,11.8405,11.8405,130216000
10.409544674194386,1318464000000,11.85,11.984,11.7615,11.8075,11.8075,96670000
9.739747068872852,1320710400000,10.96,10.9675,10.7605,10.8995,10.8995,78290000
9.741628773890277,1321315200000,10.9,11.0165,10.713,10.8915,10.8915,114780000
8.727094235588481,1322006400000,9.653,9.73,9.3945,9.4495,9.4495,160226000
9.029415238737215,1322697600000,9.5925,9.9035,9.5795,9.8565,9.8565,146554000
8.973041255069766,1323043200000,9.943,9.95,9.6835,9.812,9.812,118442000
8.46296870070509,1323734400000,9.428,9.484,8.925,9.0255,9.0255,185946000
8.56984349032237,1325808000000,8.9035,9.2325,8.875,9.1305,9.1305,140168000
8.415806442487863,1326067200000,9.138,9.2185,8.85,8.928,8.928,101138000
8.318579799779428,1326326400000,8.971,8.9745,8.7875,8.7965,8.7965,107716000
8.860749076354715,1327017600000,9.5355,9.645,9.452,9.5465,9.5465,112206000
8.911127333086704,1327881600000,9.684,9.75,9.5065,9.6075,9.6075,108482000
9.012490450556385,1327968000000,9.7,9.7815,9.485,9.722,9.722,255444000
8.662107161267421,1328745600000,9.225,9.2845,9.088,9.249,9.249,143784000
8.603970420656502,1329436800000,9.0045,9.1705,8.968,9.125,9.125,148362000
8.676527472840121,1331078400000,9.1325,9.275,9.12,9.1885,9.1885,99030000
8.68593679092703,1331596800000,9.196,9.2435,9.0385,9.2295,9.2295,88116000
8.721342257246938,1331856000000,9.164,9.284,9.1175,9.2525,9.2525,98680000
8.755158552648332,1332115200000,9.1725,9.334,9.15,9.276,9.276,78068000
9.094297355940974,1332460800000,9.6005,9.81,9.59,9.752,9.752,119680000
9.376364469281484,1333065600000,10.251,10.3425,10.0935,10.1255,10.1255,88762000
9.208123873740554,1333324800000,9.901,9.995,9.85,9.9025,9.9025,128606000
9.28360764099925,1333411200000,9.912,10.1195,9.875,9.983,9.983,100014000
8.872360185492383,1334275200000,9.495,9.497,9.313,9.423,9.423,68636000
8.989111457250011,1334793600000,9.6465,9.7275,9.4875,9.555,9.555,80048000
9.115096113655646,1335312000000,9.5835,9.74,9.58,9.721,9.721,79102000
10.015786230081737,1337212800000,11.2525,11.3,10.9045,10.918,10.918,90110000
10.025140921716527,1337558400000,10.7015,10.999,10.641,10.9055,10.9055,71596000
9.817736713265795,1338422400000,10.474,10.6895,10.3555,10.6455,10.6455,98880000
9.671843067934802,1338508800000,10.422,10.5615,10.365,10.411,10.411,79030000
9.860730252407976,1338854400000,10.6925,10.843,10.558,10.6605,10.6605,70878000
10.275702022666408,1340064000000,11.163,11.26,11.083,11.2015,11.2015,54332000
10.13917279285387,1340582400000,11.015,11.0795,10.9,11.0035,11.0035,47646000
10.046708654735497,1342483200000,10.8725,10.897,10.698,10.8465,10.8465,39740000
10.35111960416252,1343001600000,11.236,11.329,11.077,11.3005,11.3005,110302000
10.052883151606295,1343174400000,11.1,11.125,10.7955,10.8525,10.8525,72934000
10.12737678658356,1343260800000,11.0,11.0725,10.7475,11.0005,11.0005,138748000
10.787356859406017,1343606400000,11.85,12.037,11.7035,11.8045,11.8045,74728000
10.748319897665269,1343952000000,11.7015,11.8245,11.6515,11.7485,11.7485,56506000
11.006405795519676,1345161600000,12.03,12.1675,12.0235,12.0585,12.0585,61716000
10.960897653911893,1345507200000,12.044,12.1925,11.9275,11.9725,11.9725,51430000
11.100854563767697,1345593600000,11.97,12.245,11.94,12.155,12.155,49474000
11.00803951950332,1345680000000,12.107,12.174,11.951,12.06,12.06,49078000
11.17826952783583,1345766400000,12.084,12.3435,12.068,12.287,12.287,73976000
11.210233913811706,1346284800000,12.3495,12.5,12.2625,12.311,12.311,72950000
11.688347225856234,1346976000000,12.6925,12.971,12.676,12.957,12.957,100590000
11.555851883819024,1348444800000,12.761,12.78,12.65,12.74,12.74,54158000
11.816827114565825,1349308800000,12.8005,13.076,12.7935,13.0235,13.0235,54008000
11.439682576585582,1349740800000,12.9335,12.9675,12.5365,12.548,12.548,69896000
11.199102920010262,1349827200000,12.6,12.623,12.2005,12.2495,12.2495,78966000
11.204416602478908,1350518400000,12.3885,12.5455,12.135,12.2425,12.2425,106106000
10.821576060422153,1350950400000,11.5525,11.825,11.5005,11.7155,11.7155,88616000
10.59874067248844,1351036800000,11.794,11.797,11.3975,11.4245,11.4245,73574000
10.57276285165085,1352419200000,11.313,11.5485,11.23,11.3155,11.3155,61850000
11.216204575671291,1353974400000,12.161,12.2835,12.077,12.17,12.17,60970000
11.35955692915664,1354060800000,12.1225,12.3615,12.075,12.3555,12.3555,54868000
11.629030174648989,1354665600000,12.622,12.7775,12.519,12.698,12.698,57044000
11.615153211871196,1354838400000,12.707,12.7605,12.6005,12.6635,12.6635,43406000
11.571325341257804,1355270400000,12.5535,12.718,12.503,12.588,12.588,52562000
11.466750425965763,1355443200000,12.5055,12.595,12.3895,12.4595,12.4595,50538000
11.653261946499256,1355702400000,12.4905,12.7,12.463,12.693,12.693,45540000
12.478559484142934,1358985600000,13.4685,13.8325,13.4685,13.673,13.673,68340000
11.923141430144156,1359417600000,13.7675,13.773,12.9175,13.0175,13.0175,203452000
12.206414274982556,1360022400000,13.1,13.4015,13.073,13.3445,13.3445,80258000
12.040836231439847,1360108800000,13.258,13.3445,13.0555,13.111,13.111,55408000
12.201714351487219,1361404800000,13.256,13.474,13.1625,13.297,13.297,72748000
12.149144963274736,1361491200000,13.331,13.3555,13.0805,13.271,13.271,62496000
12.174797711653412,1363219200000,13.4835,13.5,13.1765,13.287,13.287,104534000
12.088040135100727,1364774400000,13.349,13.37,13.0505,13.0805,13.0805,50496000
12.426808764374812,1365638400000,13.237,13.5485,13.237,13.4925,13.4925,61810000
12.363457430836092,1365984000000,13.554,13.756,13.355,13.386,13.386,66520000
12.41279825070999,1366761600000,13.475,13.5735,13.3405,13.439,13.439,37056000
11.971257628945324,1367884800000,12.8155,12.987,12.6455,12.8865,12.8865,62674000
12.09625002164615,1368057600000,12.9365,13.1775,12.844,13.008,13.008,55386000
12.268511630410515,1368403200000,13.1385,13.294,13.1,13.2255,13.2255,42990000
12.28198154811927,1368662400000,13.298,13.4215,13.1925,13.206,13.206,32870000
12.182808507818187,1369180800000,13.3695,13.3795,13.04,13.148,13.148,66640000
12.178060858839494,1369267200000,13.0245,13.1585,12.9795,13.09,13.09,40006000
12.398882990719699,1369872000000,13.2855,13.4285,13.2805,13.3415,13.3415,33350000
12.743153956829723,1371081600000,13.575,13.84,13.5145,13.7895,13.7895,52996000
12.83976308949709,1371427200000,13.8175,14.01,13.7825,13.903,13.903,57680000
12.613691675406393,1371772800000,13.7285,13.792,13.4895,13.668,13.668,84020000
12.818824458114506,1372204800000,13.699,13.899,13.675,13.8785,13.8785,60590000
13.00666873402541,1372636800000,13.95,14.1645,13.858,14.105,14.105,57764000
14.029758197215955,1373932800000,15.365,15.4695,15.2755,15.3435,15.3435,53204000
14.01893407243476,1375056000000,15.5535,15.65,15.295,15.305,15.305,64236000
13.245064121377233,1376524800000,14.4395,14.465,14.2575,14.3235,14.3235,45228000
13.319174620418416,1376956800000,14.294,14.4755,14.287,14.3545,14.3545,31726000
13.395355413851448,1377216000000,14.5605,14.575,14.395,14.5005,14.5005,39238000
13.048585384587952,1377561600000,14.1935,14.264,13.987,14.0465,14.0465,49520000
13.067657135333079,1377820800000,14.2295,14.2435,14.0,14.049,14.049,30694000
14.326241882413704,1379548800000,15.6885,15.727,15.552,15.603,15.603,47018000
14.391794567978195,1380499200000,15.6705,15.7655,15.553,15.632,15.632,32472000
14.472900982497677,1380758400000,16.019501,16.146,15.651,15.738,15.738,53496000
14.945772391185749,1382313600000,16.494499,16.5,16.190001,16.322001,16.322001,50446000
16.543573445240575,1384905600000,18.378,18.378,18.022499,18.1285,18.1285,35430000
17.351645565786136,1385424000000,18.880501,19.125,18.740999,19.068501,19.068501,54488000
17.601028190162815,1385510400000,19.174999,19.35,19.130501,19.335501,19.335501,45394000
17.915760900454785,1385683200000,19.455,19.705,19.431,19.681,19.681,48120000
17.43586909678303,1386720000000,19.367001,19.448999,19.1,19.109501,19.109501,49026000
18.009413053853635,1387411200000,19.713499,19.8645,19.629999,19.759501,19.759501,48544000
18.33098093624629,1387756800000,20.1845,20.25,19.959999,20.146,20.146,53190000
18.220275861347865,1387843200000,20.125999,20.186001,19.818501,19.959999,19.959999,27608000
18.412899711531587,1388016000000,20.0895,20.226,19.8405,20.2195,20.2195,37370000
18.163706701391646,1388102400000,20.2325,20.2815,19.8125,19.903999,19.903999,39738000
17.912297346692093,1388966400000,19.7925,19.85,19.421,19.681499,19.681499,63412000
18.33152030243498,1389139200000,19.9235,20.15,19.802,20.096001,20.096001,46330000
17.627674613956195,1390780800000,19.525,19.705,19.0245,19.313999,19.313999,78736000
18.020100514859365,1390867200000,19.370001,19.737,19.356001,19.7215,19.7215,57890000
16.499281661981037,1391731200000,17.948999,18.09,17.6245,18.054001,18.054001,86610000
16.391123468815323,1392249600000,17.385,17.860001,17.325001,17.860001,17.860001,83500000
16.058853004000277,1392854400000,17.440001,17.523001,17.219,17.49,17.49,69856000
16.5449541318769,1393372800000,17.993,18.237499,17.8585,17.99,17.99,72442000
16.628524538417288,1393545600000,18.030001,18.293501,17.854,18.105,18.105,77640000
17.08075166105659,1393977600000,18.206499,18.636499,18.195,18.6185,18.6185,76966000
17.05238344695266,1394668800000,18.830999,19.1555,18.403999,18.5755,18.5755,136580000
16.57726103250493,1395360000000,18.549999,18.642,17.92,18.031,18.031,108282000
15.877616329182729,1395792000000,17.856501,17.879999,17.17,17.1705,17.1705,82414000
15.699995452076735,1395964800000,17.002501,17.35,16.804001,16.914499,16.914499,79736000
14.800637083087317,1396828800000,16.0495,16.247,15.6565,15.888,15.888,141548000
15.347767892232262,1397001600000,16.4235,16.608999,16.125,16.5905,16.5905,101132000
14.788510649088337,1397088000000,16.530001,16.549999,15.825,15.8555,15.8555,122534000
14.556552184834118,1397174400000,15.7,15.825,15.475,15.5865,15.5865,145750000
15.15878276710071,1397692800000,15.988,16.433001,15.988,16.245501,16.245501,85984000
15.389890004085302,1398038400000,16.1985,16.557501,16.115499,16.543501,16.543501,59988000
13.716706452893604,1399507200000,14.541,14.794,14.3615,14.416,14.416,76964000
14.570769725384068,1401148800000,15.7205,15.7315,15.369,15.541,15.541,97242000
15.54398877978965,1402358400000,16.3825,16.775,16.375,16.620501,16.620501,73268000
15.272464808311092,1402617600000,16.352501,16.465,16.1765,16.313499,16.313499,55296000
15.581843624425325,1403049600000,16.4,16.7875,16.25,16.719,16.719,128030000
15.39479937917745,1404950400000,16.216999,16.499001,16.1325,16.396,16.396,53300000
16.125649712470633,1405036800000,16.7355,17.35,16.7355,17.309999,17.309999,166016000
16.803789811967917,1405987200000,17.762501,18.1465,17.762501,18.042,18.042,57778000
15.078154098614846,1406592000000,16.099001,16.145,15.975,16.0,16.0,57676000
14.76895360294938,1407196800000,15.665,15.7275,15.503,15.616,15.616,57042000
14.969695171776394,1407456000000,15.597,15.866,15.533,15.84,15.84,54118000
15.038127684535958,1407715200000,15.924,16.018999,15.844,15.9165,15.9165,49372000
15.618524885935557,1408060800000,16.700001,16.75,16.416,16.681499,16.681499,77934000
15.74271813305937,1408406400000,16.7435,16.790501,16.650499,16.7565,16.7565,34276000
15.600769617838225,1408665600000,16.6495,16.704,16.540001,16.5795,16.5795,44224000
16.026499100350215,1409011200000,16.85,17.218,16.727501,17.091499,17.091499,73094000
16.045861054685226,1409616000000,16.999001,17.125,16.858,17.118999,17.118999,46520000
16.046742926146187,1410134400000,17.226999,17.290501,16.952,17.117001,17.117001,59106000
15.528812695923776,1410220800000,17.0805,17.087999,16.459,16.487499,16.487499,92936000
15.5745773734427,1410393600000,16.497,16.650499,16.3195,16.525999,16.525999,54404000
15.266695864527044,1411948800000,16.025,16.1875,15.95,16.091,16.091,38492000
15.06314454398494,1412208000000,15.846,15.9265,15.5655,15.9205,15.9205,71078000
15.294834182434741,1412726400000,15.829,16.2055,15.707,16.135,16.135,69056000
14.858126043002414,1412899200000,15.701,15.8885,15.569,15.5695,15.5695,73638000
14.639705455945894,1413158400000,15.4935,15.66,15.1735,15.3225,15.3225,87278000
14.589410850011689,1413331200000,15.2175,15.395,14.955,15.2985,15.2985,106878000
13.99022294047456,1414368000000,14.285,14.521,14.251,14.4985,14.4985,119012000
14.153448065294121,1414540800000,14.9555,14.9805,14.6535,14.706,14.706,97638000
14.243900092943669,1415232000000,14.8345,14.85,14.6145,14.832,14.832,75162000
14.896786120044645,1415664000000,15.297,15.619,15.1825,15.6005,15.6005,76072000
14.892287889843772,1415750400000,15.5375,15.629,15.4395,15.5755,15.5755,43660000
15.096071590494923,1415836800000,15.6,15.8945,15.5755,15.824,15.824,73728000
